 const           X2              X3              X4              X5              X6              X7              X8              X9              U1              U0              V               wage1           wage0           state           wage          
1.0              2.215604        0.685750       -0.603367        2.802103        0.804584       -1.245818       -0.353043        0.508063        0.175611       -2.792985e-01   -0.755126        1.993464        0.780706       0.0              0.780706      
1.0              1.740954        1.687235       -0.091941        0.655945       -0.320618        1.625212        0.415285        0.034391       -0.395133       -3.528594e-01    1.326939        0.656937        0.209326       0.0              0.209326      
1.0             -0.577278       -1.592448       -0.241741       -0.140314        1.112524        1.453166       -0.131511        1.183919        0.286246        3.206246e-01    0.323626        1.635403        1.022904       0.0              1.022904      
1.0             -0.295155       -0.629443        0.900420        2.052097       -0.797386       -1.486203        1.206960       -0.797283       -0.113753       -2.322720e-01    0.120084        2.059669        0.714708       0.0              0.714708      
1.0              1.063556        1.125842       -0.779520       -0.339679       -0.689626       -0.020659        0.749397        2.262824        0.419549       -2.923239e-02    0.284934        0.733792        0.283539       0.0              0.283539      
1.0              0.222838        0.090699        1.022078        2.465531        0.969674       -0.561409        0.307076        0.496740        0.179101       -1.719763e-01   -0.295835        2.396265        0.785770       0.0              0.785770      
1.0              1.033595        0.695675       -0.278288       -1.263070        0.699488        0.021272        0.265009       -0.250940        0.087283        1.855499e-01    0.764550        0.858945        0.597853       0.0              0.597853      
1.0              1.233336       -0.414806        0.045233        0.718392       -0.764166        0.002329        1.261092       -1.107824        0.609787       -1.229275e-01    0.194443        2.660007        0.876251       1.0              2.660007      
1.0              0.943724       -0.169329        0.721232        0.358444        0.550588        0.081885        0.407845       -0.711420        0.225006       -1.028539e-01   -0.949882        2.432840        0.843867       1.0              2.432840      
1.0             -0.533530        0.836113       -0.062000        0.489489       -1.266909        0.202998        0.783525        0.756983        0.099147        2.262064e-01    1.071851        0.358056        0.414298       0.0              0.414298      
1.0             -0.991285       -1.138694        0.311588       -1.892101       -1.107491       -0.703017        0.216952        0.436210        0.287626        4.965435e-02    2.099466        1.301411        0.455582       0.0              0.455582      
1.0              0.437831       -0.112723       -0.743847        0.696134       -0.447557       -1.616994       -1.010108       -1.408572        0.372354        1.927245e-01   -0.529697        1.214207        0.770312       1.0              1.214207      
1.0              0.128492       -0.317504        0.500118       -0.517972        2.384406       -0.918208        0.909201       -0.927193        0.131239        3.090712e-01   -0.292403        1.666070        0.960097       0.0              0.960097      
1.0              0.705568       -1.433334       -1.953650        0.581603        0.238923       -2.002852        1.062203        0.488330       -0.079516        6.829814e-02    0.938610        0.712718        0.825717       0.0              0.825717      
1.0              1.788247       -0.487101       -1.107536        0.681138        1.170876        1.530717       -1.438200       -1.381218       -0.055458       -3.720803e-02   -0.379321        1.466746        0.914421       1.0              1.466746      
1.0             -0.180059       -0.529832        0.609090       -0.232676        0.309133        0.579420        0.730940        2.519382       -0.240959        4.018258e-01    0.577947        1.366963        1.075740       0.0              1.075740      
1.0             -0.705840        0.265808        0.251118       -0.779284        1.656478        0.189008        0.343127        0.725322       -0.073422        5.823230e-02   -1.199135        0.446119        0.277945       1.0              0.446119      
1.0              1.153621        0.510358        0.780912        0.858202       -0.088199        0.460905        0.447982       -1.393974        0.122099        3.170229e-01    2.250478        2.191720        1.203825       0.0              1.203825      
1.0              0.656986       -0.062857        0.496255       -0.964427       -1.521314       -0.831477       -0.751619       -0.424927       -0.232907        2.934591e-01   -1.152404        1.381793        0.969568       1.0              1.381793      
1.0             -0.004268       -1.150206        0.722926        0.817986       -1.539179        0.968255        0.388573        1.202808       -0.096605       -9.184022e-02   -0.033729        2.201987        0.908923       1.0              2.201987      
1.0              0.775032       -0.673192        0.033040       -1.565258        1.185738        1.026166        0.407839        0.584378       -0.013735        4.850800e-02   -0.386357        1.562359        0.769156       1.0              1.562359      
1.0              0.523711       -0.709834       -0.154413        1.131227       -0.465530        0.440992       -0.532252        0.387031       -0.083515       -9.574024e-03   -0.574481        1.649860        0.889332       1.0              1.649860      
1.0             -0.734459        0.071853        0.550708       -0.350818        1.392213       -0.541873       -1.809249       -1.350084        0.086317        1.083468e-01   -0.728840        0.990222        0.465477       1.0              0.990222      
1.0              0.097092       -0.468660        0.791141        0.971274       -0.809252       -0.021545        0.783100        0.126436       -0.099299       -2.985038e-01   -0.143343        1.952552        0.581501       0.0              0.581501      
1.0             -0.555674       -0.686525       -0.146622       -0.587534        1.447819       -0.655525       -0.835419       -0.578889       -0.079390        4.600728e-01   -0.794339        0.781464        0.909527       1.0              0.781464      
1.0             -0.954592       -0.878217       -0.778533       -0.409743       -0.033825        0.361315       -0.163411        0.960745        0.052881       -2.918019e-01   -0.195967        0.349190        0.010636       1.0              0.349190      
1.0             -0.193215       -0.642268       -0.948109        0.533488       -1.635670        0.053785        0.028864        0.967488       -0.147627       -2.095045e-01    0.423140        0.458466        0.290034       0.0              0.290034      
1.0             -0.073888        0.593975        0.814967       -0.524338       -1.458990       -1.289141        0.255287        0.787070        0.204320        1.804907e-01    0.243417        1.357684        0.602520       0.0              0.602520      
1.0             -1.216593       -0.512643        0.130550       -0.695294       -0.211799       -0.838121        0.707923        0.072300        0.158244       -1.890311e-01    1.193699        0.748346        0.085917       0.0              0.085917      
1.0              0.551775        1.445336       -1.543873       -0.116193        1.504751       -0.952623        0.450483       -1.534291       -0.203590        2.127599e-01   -1.542277       -0.893151        0.200477       1.0             -0.893151      
1.0              1.064064       -0.635600       -2.273635       -0.129004       -0.858790        1.337034        0.905221       -1.067944        0.209427       -1.771941e-01    1.244167        0.406150        0.341509       1.0              0.406150      
1.0             -1.324362        0.545327        2.203435       -0.872939        0.648614        0.124541        0.994182       -1.796024       -0.057912       -1.881374e-01   -0.188215        1.422699        0.138500       1.0              1.422699      
1.0              0.270911        0.103979        1.186660        0.276351       -0.769511        0.602188       -0.700505       -0.028319       -0.163696       -2.129399e-01   -2.068463        1.857714        0.566705       1.0              1.857714      
1.0             -0.946791       -1.609190       -1.511845       -0.974022        0.044519       -1.151422       -0.516556        2.782364        0.266092        3.398076e-02   -1.210457        0.331306        0.339462       0.0              0.339462      
1.0              1.609706       -1.778344       -0.840424       -1.268044        2.139670       -0.713385        0.669580       -1.797107        0.137371       -2.326829e-01   -1.512392        2.176671        0.857527       1.0              2.176671      
1.0             -0.176676       -0.014465        0.059841        0.134458       -0.962614       -0.299786       -0.568944       -0.037764        0.215338       -2.219916e-02    0.699167        1.181332        0.460288       1.0              1.181332      
1.0              0.180953       -0.287313       -2.613512       -0.073678       -0.333856       -1.384896        0.443176        2.472931        0.074158       -1.761479e-01   -0.224881       -0.660576       -0.026081       0.0             -0.026081      
1.0             -0.170577        2.963638       -0.503584        0.056733       -1.268895       -0.871242       -0.010982       -0.840194        0.234028       -7.212183e-02   -1.122914       -0.886873       -0.454781       1.0             -0.886873      
1.0             -0.050798        0.931895        0.274836        1.879999       -0.740598       -1.627798        1.619055        1.004912        0.168374        1.741452e-01    0.548689        1.111881        0.657705       0.0              0.657705      
1.0              0.103425        1.605840       -1.550397        1.649972        0.206489       -0.988542        0.265244       -0.492195        0.047287       -1.027662e-01   -2.279874       -0.711358       -0.097140       1.0             -0.711358      
1.0              0.310027       -0.682629       -0.292649        2.039755        0.805691        0.765418        1.451567        1.068878        0.038848       -7.795876e-02   -2.440780        1.674985        0.824752       1.0              1.674985      
1.0              2.115557       -0.148394        0.834318        0.462532        1.148489       -0.836499        0.271945       -0.051733       -0.224151       -2.831139e-01   -0.313478        2.723944        0.987353       0.0              0.987353      
1.0             -0.151902        0.454476       -0.650942       -0.612165       -2.311089       -2.020382        1.404035       -0.742815       -0.163693        2.951069e-01   -0.975826       -0.096580        0.464973       1.0             -0.096580      
1.0              1.145280        1.733944        0.526940       -0.071984        0.837842        0.461780       -1.389920       -0.343025       -0.329977       -1.991234e-01   -0.372240        0.719997        0.236826       1.0              0.719997      
1.0              0.067606       -0.951863       -1.277281       -0.867369        2.258976        0.304543       -0.625160        0.819977       -0.094746        6.412744e-03    0.066748        0.362270        0.454945       0.0              0.454945      
1.0              0.584788        0.277701        0.633892       -0.428350       -0.329435        0.813200       -0.398604       -1.991522       -0.285111        2.200322e-02    0.184034        1.287516        0.670104       1.0              1.287516      
1.0              1.862180       -1.748597       -0.548537        1.490744        0.855731        0.342474        1.390184       -0.443662        0.018850       -9.893271e-02   -0.430868        2.829750        1.371970       0.0              1.371970      
1.0             -0.497223       -1.798634       -0.285051       -0.799776       -0.347686       -0.032308       -0.778967       -0.785816       -0.280560       -3.855599e-01    0.734042        1.092544        0.316965       1.0              1.092544      
1.0              0.883010       -1.615116       -0.231309       -0.149156        1.438926       -0.972034       -0.187812        0.806157       -0.265951        2.475368e-01   -0.813285        1.912752        1.328942       0.0              1.328942      
1.0              0.357036       -0.128591       -1.338066        1.742965        0.071847       -0.640105        0.413365        0.288552        0.158282        4.587223e-01    0.298413        0.677725        1.018018       0.0              1.018018      
1.0              0.327953       -2.183234       -2.528121        0.207166       -0.522639        0.449842       -1.393451        0.542756       -0.157714        2.522468e-01    1.296004        0.349374        0.966075       1.0              0.349374      
1.0             -1.456168       -0.915025       -0.245253        0.614186       -1.714882       -0.379988        0.332206        0.657274       -0.073776        6.487847e-02   -1.029469        0.525922        0.444146       1.0              0.525922      
1.0              0.673474       -1.238259        0.053542       -0.011768       -0.169346        1.296826        0.087437       -0.508830       -0.148747       -1.825549e-01    0.980613        1.940865        0.813241       1.0              1.940865      
1.0              1.497996       -0.230204        0.916324       -0.735481        0.631211        0.975204       -0.408291       -1.254631        0.024368       -1.964783e-01   -1.638695        2.551344        0.833627       1.0              2.551344      
1.0              0.326879        0.380687       -0.267597        1.602365       -2.094836        0.527621        0.848887        0.223786       -0.031024        1.668465e-01    0.779749        0.975443        0.763968       0.0              0.763968      
1.0             -0.146088       -1.036913        0.047061       -0.160249        1.328008       -0.033448       -0.044757       -1.165861        0.092524        1.208000e-01    0.424944        1.587625        0.840464       1.0              1.587625      
1.0             -0.451304       -0.918109       -0.858356       -0.057632        0.107572        0.934398        0.330660       -1.227378        0.017190       -1.356053e-01    0.801415        0.609275        0.325984       1.0              0.609275      
1.0             -0.193084        0.189533        1.041719       -0.728163       -0.915277       -0.937359       -1.526584        0.631186       -0.246589       -1.005802e-01   -0.032413        1.204691        0.414159       1.0              1.204691      
1.0             -1.147672       -0.009777        0.619185       -0.576470        0.318059        2.481997        1.889451        1.370405        0.024560        1.725031e-01   -0.946821        0.761161        0.434914       0.0              0.434914      
1.0              1.083416        1.335729        2.264948       -1.281976       -1.666329        0.507308       -0.195709       -0.556800        0.194685       -2.767026e-01    0.773569        2.555980        0.432869       1.0              2.555980      
1.0             -0.045413        1.628490        0.072605       -0.792809        1.084162        0.385093        0.073848       -1.733835       -0.000568        1.883995e-01    1.347911       -0.007652        0.196141       0.0              0.196141      
1.0              0.838481        0.079807        1.020220        0.519080        0.650066       -0.997411       -0.240434       -1.843873        0.053407        5.256919e-01   -0.220725        2.315195        1.450762       1.0              2.315195      
1.0             -0.696523       -1.954911       -0.814448       -0.060341       -1.242449        0.358512        1.762538        2.040451        0.032480       -5.906065e-02   -0.158097        1.096624        0.611878       0.0              0.611878      
1.0             -0.559606        0.587814        0.768253       -1.315173        2.644500        0.103556       -0.036169        0.757891        0.637917        1.872852e-01   -0.616906        1.367278        0.400713       0.0              0.400713      
1.0              0.709191        0.050941        1.422386        0.472306       -1.316652       -0.656590        1.795874        1.785941       -0.012894       -9.415846e-02    1.588977        2.489543        0.871790       0.0              0.871790      
1.0             -1.543602       -1.112393        0.339109        0.211704       -1.187163       -0.813339       -0.363948       -0.098749        0.249246       -3.662543e-01   -0.005621        1.288766        0.104637       1.0              1.288766      
1.0              0.842447        1.742159       -0.445584       -1.683141        1.556280       -0.187678        0.514475        0.720797        0.057173        1.272887e-01   -0.870191       -0.049471        0.152957       0.0              0.152957      
1.0             -1.028695        1.557477        1.137394       -0.468518        0.289234        1.594610        0.214374        0.434665       -0.038265        2.951578e-02    1.904530        0.302522        0.024891       0.0              0.024891      
1.0              1.493434       -0.878769        0.659717        0.232041       -0.020808       -1.095841       -0.422241       -0.010822        0.173024        1.588722e-01    1.830595        3.013649        1.403324       0.0              1.403324      
1.0             -0.567360        0.481855       -0.806569       -1.563550       -0.620473        0.301383       -1.316923       -0.805949        0.035449        3.396824e-01   -0.565083       -0.408175        0.275209       1.0             -0.408175      
1.0             -0.571463       -0.725207       -0.962417       -0.521656        0.588788       -0.759175       -1.243969        0.543158        0.346086       -2.675295e-01   -0.177834        0.613932        0.050032       1.0              0.613932      
1.0              0.102578       -0.741111       -1.187206       -0.246317        1.059928       -0.067391       -0.910005       -0.496774       -0.078393        1.134233e-02   -0.488077        0.445335        0.492273       1.0              0.445335      
1.0             -0.970871        1.089360       -1.038758       -1.388764       -0.496006        0.778492        0.289222       -0.538189       -0.195995       -1.518205e-01    0.247508       -1.348945       -0.497903       1.0             -1.348945      
1.0             -1.175199        0.363198        1.416491        0.637081       -2.015316       -2.509920        1.014268       -0.096065        0.017700       -2.136110e-01    0.333602        1.322088        0.207413       0.0              0.207413      
1.0              1.072133       -0.759865       -0.035489        0.870929       -1.616995       -0.916963       -0.921152        0.017876        0.016297       -1.278234e-01   -0.251464        2.131256        0.919022       1.0              2.131256      
1.0              1.070992        0.577267        0.895697        0.448738       -0.495402        0.462913       -0.247679        0.479622        0.442634        2.236482e-01   -1.215003        2.452456        1.052198       1.0              2.452456      
1.0             -1.536291       -1.463714        1.889187        0.384119        0.689422        0.194966        0.394974        1.046082        0.185869        3.673181e-01   -0.113432        2.621464        1.220732       0.0              1.220732      
1.0             -1.054283        1.158491       -0.315557        1.293983       -0.633964       -0.132076       -1.206860        1.382620       -0.082047       -3.467443e-02    1.184189       -0.357815       -0.027006       0.0             -0.027006      
1.0              2.155649       -0.691016        1.233425       -0.831892        1.191954       -0.537345        1.390853        0.631368        0.246964       -5.178574e-02   -1.085059        3.619156        1.310076       0.0              1.310076      
1.0             -1.254760       -0.859440       -0.235924        0.150046       -0.285419       -0.465255        1.493117       -1.241532        0.054267       -1.620611e-01   -0.466984        0.669998        0.210230       1.0              0.669998      
1.0              1.710589       -0.951912       -0.867719       -1.260841        1.319364        0.627256        0.714296        0.798094        0.070629        3.237570e-01    0.619950        1.687759        1.224837       0.0              1.224837      
1.0             -0.332671        0.241223       -1.043154        0.382124        1.063722        0.700449        1.451737       -0.732005       -0.315602       -3.158323e-01   -1.782516       -0.372465       -0.108889       1.0             -0.372465      
1.0             -0.932609        0.905479        0.885837       -0.729813        0.135109        0.123820        0.548248        0.398537       -0.016187       -1.891071e-01   -0.280512        0.509360       -0.073236       0.0             -0.073236      
1.0              2.210822        0.367904        0.854102       -0.036221        0.220680        1.849847        1.264148       -0.287594       -0.158272        2.130269e-01   -0.303183        2.493781        1.330401       1.0              2.493781      
1.0             -2.727363        0.364941       -0.750206        1.347259       -0.524912       -2.034596        1.914117       -0.148439        0.514820       -2.007103e-01   -0.652039       -0.568989       -0.488910       0.0             -0.488910      
1.0             -1.092595        2.412409       -0.471503       -0.249871       -0.542233       -0.015523       -0.101283        1.378183       -0.213220        1.669058e-01    0.820738       -1.563212       -0.334894       0.0             -0.334894      
1.0             -0.665858       -0.897458        0.507181        0.537416        0.920048        1.422150       -0.706812       -0.302080        0.027192        5.887436e-02    1.030716        1.611951        0.760645       1.0              1.611951      
1.0             -0.619208       -0.991692       -1.087951       -0.003913        0.595026        0.465076        0.757399        0.693712       -0.211627        3.771508e-01   -0.327240        0.163092        0.779398       0.0              0.779398      
1.0             -0.342859        1.242120       -2.268432       -1.440756        0.516131        0.492106       -0.663538        1.691719       -0.015989       -6.247348e-04    2.220529       -1.841636       -0.448056       0.0             -0.448056      
1.0              1.060181        0.070311       -0.343657        0.308389       -2.740281       -0.154167        1.294516       -1.356529        0.174521       -9.659424e-02    0.453270        1.502238        0.625502       1.0              1.502238      
1.0              0.433730       -0.842136       -0.463975        0.349346        0.611668       -1.284972       -0.020851       -1.274490       -0.197267        8.668028e-02   -0.084929        1.204686        0.864476       1.0              1.204686      
1.0              0.113417       -0.926624       -0.305708        0.102194        0.929204        1.049827        0.201475       -0.527287        0.150580        2.265819e-01   -0.261140        1.502833        0.947830       1.0              1.502833      
1.0              1.735882       -0.276508        1.023111       -1.437683       -0.922191        0.169901       -1.468676       -0.799188       -0.180023        2.028794e-01   -1.385994        2.476461        1.255026       1.0              2.476461      
1.0             -0.300017       -0.505150        0.281308       -1.079870       -2.735665       -0.237001       -0.439402       -0.941723        0.031106        1.428518e-01   -1.168481        1.179963        0.638313       1.0              1.179963      
1.0             -0.792191        0.543173        1.052914       -0.286623       -0.962055        0.983915        1.538881       -0.033282       -0.225680       -2.032304e-01   -1.312419        0.773717        0.114117       1.0              0.773717      
1.0              0.436512        2.314850       -0.824927       -0.101188       -1.176178        0.389528        0.165270        0.966410       -0.010603        8.590497e-02    0.735489       -0.701584       -0.048906       0.0             -0.048906      
1.0             -1.060224       -0.188994        0.213287        0.027733       -0.427811       -0.083330       -0.907859        0.423575       -0.095898       -9.836224e-02    0.087013        0.575900        0.219921       1.0              0.575900      
1.0             -0.560865       -0.041979       -0.667870       -1.721956       -0.584325       -0.171564       -1.254654       -1.187058        0.214809        5.390541e-02    0.270416        0.145681        0.133553       1.0              0.145681      
1.0              1.179541       -0.453314        1.326607       -0.163558        0.206061       -0.402103       -1.459355        0.720859       -0.052654       -8.333361e-02   -0.816181        2.819818        1.051446       1.0              2.819818      
1.0              1.396075       -0.574291        2.302413        2.140551        0.218194        1.342926        1.139394       -0.688830       -0.169042       -2.200293e-01    1.053460        3.984618        1.400753       0.0              1.400753      
1.0              1.062834       -1.645927        0.395126        1.178204        0.784572       -0.307583        0.029751        1.528345       -0.147919       -3.058616e-01   -1.999439        2.826385        1.071019       1.0              2.826385      
1.0             -1.071204        2.058275        0.020065       -0.568329        0.489713       -1.187487        0.797494        0.438435        0.187516        1.657630e-01   -1.060826       -0.632287       -0.184801       0.0             -0.184801      
1.0              0.218065        0.045188        0.043655        1.009733       -0.318835        0.002382        0.068508       -0.193523       -0.045496       -3.578339e-02   -0.428271        1.229920        0.615679       1.0              1.229920      
1.0             -1.395466       -0.550834        0.390017       -1.643146       -2.093148       -0.075623       -1.634639       -2.458274        0.062147        1.047729e-01    1.332301        0.623151        0.296168       1.0              0.623151      
1.0             -0.473798       -0.267094       -1.959716        0.386082       -0.638020       -1.535211        1.095679       -1.353480        0.036392        1.270295e-01    2.116517       -0.508072        0.265948       0.0              0.265948      
1.0             -0.177757       -0.139205        1.657447        0.282158        0.800812       -0.435865       -0.033625       -0.466420        0.047968       -1.270872e-02    1.746418        2.311678        0.798346       0.0              0.798346      
1.0              0.013017        1.124051        1.885234        1.214694       -0.145140       -1.067463       -0.628437       -1.674704       -0.299641       -1.144229e-01   -0.009063        1.685365        0.555463       1.0              1.685365      
1.0             -0.018573       -1.064523        0.755647        1.265149        0.738274        0.841794        0.123998       -0.546840        0.305763       -1.262690e-01    0.604697        2.642876        0.898917       1.0              2.642876      
1.0              0.613661        1.781494        0.387898       -0.569689       -0.601979        0.280781        1.669176        0.086304        0.168707       -2.192939e-01    0.327836        0.715120       -0.004739       0.0             -0.004739      
1.0              0.277697        1.686524       -0.147361        0.342843       -0.840507        0.996788        1.008210       -0.458734       -0.102345       -7.783140e-02    0.784797        0.047639        0.070703       0.0              0.070703      
1.0             -0.234075        0.590069       -0.125251       -0.018655        0.644646       -1.062261       -1.469218        0.511472       -0.074025        1.568652e-01    0.300834        0.361120        0.422723       1.0              0.361120      
1.0             -1.189078        0.674532       -1.196471        0.118591       -0.457742       -0.462579       -0.145930       -0.122677       -0.187277        1.479242e-01    2.068933       -1.116534       -0.027127       0.0             -0.027127      
1.0              0.222837        0.135669       -1.016188        0.830879       -0.808697        0.549955        0.698637        1.671603       -0.027908       -1.663327e-01   -0.424819        0.372034        0.258241       0.0              0.258241      
1.0             -0.676129       -0.279917        0.058857       -1.829347        0.123213        0.934530       -0.150875       -1.259206       -0.410692        6.222764e-02    1.509943        0.120299        0.291043       1.0              0.120299      
1.0              0.372330       -0.552032        1.095195        1.420196       -0.664469       -1.373147       -0.393590       -0.433376       -0.264112        8.643020e-02    1.504093        2.285911        1.155946       0.0              1.155946      
1.0             -1.626556       -1.869358       -1.073943        0.348778        0.501766       -0.430052        0.628309       -0.606254        0.036719       -8.762022e-02    0.835701        0.404707        0.318845       0.0              0.318845      
1.0              1.656462       -0.330453        0.637890       -0.385410        0.700879        0.091874        1.380429       -0.727901        0.163987        1.215757e-01    1.420378        2.678593        1.202978       0.0              1.202978      
1.0             -0.133928       -0.130011        1.643215        0.779598       -1.184685        0.494858       -1.068392        0.561318       -0.194767       -3.020549e-02   -0.341597        2.154524        0.836262       1.0              2.154524      
1.0             -1.173229       -0.059742       -0.142233       -0.346747        1.519318        0.360579       -2.626710       -0.595235        0.200607       -1.929111e-01    0.883134        0.411490       -0.036221       1.0              0.411490      
1.0             -0.618187       -0.246547        0.334496       -0.008107       -1.936539       -0.865025        0.261161        0.584356        0.170478        1.167909e-01   -0.596532        1.205506        0.580361       1.0              1.205506      
1.0             -1.154850       -0.088866       -0.155214       -0.121112        0.801882       -2.443541       -1.752421        0.570597        0.091021       -2.295654e-01   -0.813561        0.353441       -0.040787       1.0              0.353441      
1.0             -2.311211        1.273505        0.167707        0.095343       -0.780659       -0.327409        0.698202       -0.682525        0.274469       -2.977341e-02   -0.692698       -0.583651       -0.404815       1.0             -0.583651      
1.0             -0.542826       -1.145762        0.371442       -0.159768       -1.750477       -1.062925        0.882902        0.295480       -0.036826       -1.387345e-01   -0.045082        1.543478        0.564916       0.0              0.564916      
1.0              0.128786        0.512649        1.399009       -0.397250        1.280264        0.144048        0.985226       -0.290072       -0.156078        1.304526e-01   -0.737630        1.615556        0.740704       0.0              0.740704      
1.0             -0.656007       -0.499888        0.113299        0.054486       -0.101756        1.034529        0.348524       -0.154163       -0.040688        3.161640e-01    0.716120        0.956652        0.801763       1.0              0.956652      
1.0              0.222626        1.688453       -1.159309       -0.582362        1.501428        0.665204       -1.458800       -0.939742        0.007402       -5.256165e-02   -0.149291       -0.781677       -0.188793       1.0             -0.781677      
1.0             -1.457463        1.303785        0.463812       -0.732711        0.648720       -1.011315        1.775922        0.268583        0.120662        1.639254e-02    0.820293       -0.185224       -0.178042       0.0             -0.178042      
1.0              0.304647       -0.395695        0.132628       -0.551391       -1.331876       -0.344761        2.331436       -0.039736       -0.180721       -4.795031e-02   -0.380941        1.212637        0.599663       0.0              0.599663      
1.0             -0.582274       -0.006834        0.748289       -1.365004        1.820565        1.358169       -0.207463        1.121170       -0.110272       -3.142550e-02    1.119507        0.913741        0.319409       0.0              0.319409      
1.0              1.236039        0.085415        1.010185        2.994573       -0.572612       -0.026722        0.538168       -0.211998       -0.109386        8.733782e-02   -0.952584        2.746059        1.354912       1.0              2.746059      
1.0              0.878194       -0.206201       -0.652575        0.255313       -0.548305       -0.753287       -1.899613        1.764953        0.121748        1.448235e-01   -1.269007        1.260466        0.831168       1.0              1.260466      
1.0             -0.946832       -0.378232        0.450897        0.766230       -0.839144        1.457578       -0.076869       -1.103876       -0.110672       -5.581448e-02    0.166980        1.022949        0.454538       1.0              1.022949      
1.0              0.575079       -0.855249        0.041338        0.147701        0.807942       -0.155713        1.531350       -0.049977        0.165097        3.727047e-02   -0.713097        2.003033        0.923891       0.0              0.923891      
1.0              1.953072        0.955405        0.571947        0.125346       -0.171071       -0.293053        0.535277       -0.372952       -0.206084        2.660546e-01   -0.347540        1.788869        1.133951       1.0              1.788869      
1.0              0.117297        0.071302       -1.037923        0.042492       -0.424382       -1.279630        1.210855       -0.922567        0.064482       -1.503318e-01    0.109261        0.302963        0.182086       0.0              0.182086      
1.0             -1.869527        0.701839        0.714985        1.368776        0.518533        2.225450       -0.720594       -0.608345       -0.013907       -2.929902e-01    0.413800        0.300959       -0.187181       1.0              0.300959      
1.0              0.450035        0.329561        1.607503       -0.441357       -1.145389       -0.687521       -0.112286        0.679683       -0.340450       -1.375121e-01   -0.897573        1.861667        0.633853       1.0              1.861667      
1.0             -1.104009        0.154150        2.120903        0.861604        0.917975        0.489646        0.711178       -0.533777       -0.136043        1.865997e-01   -1.055990        1.890509        0.825785       1.0              1.890509      
1.0             -0.780022       -0.273920       -0.444775       -1.271497        0.471423       -0.061430       -0.464334       -0.194648        0.043213        6.921118e-02   -0.708263        0.219440        0.236022       1.0              0.219440      
1.0             -0.924851        1.008177       -0.552541        0.784496        1.349416       -1.859344       -1.047157       -0.881978       -0.187436       -1.654458e-01   -1.555371       -0.565838       -0.178627       1.0             -0.565838      
1.0              1.016275        0.301196       -0.221732       -0.275888        0.704186       -0.092798        0.116183        0.355326        0.059198       -1.049289e-01    0.471919        1.235897        0.510984       0.0              0.510984      
1.0              0.176931       -0.058332       -0.278288       -0.222540        0.275066        0.267469       -0.352231        0.501062       -0.130144       -2.340823e-01   -0.445809        0.745826        0.254744       1.0              0.745826      
1.0              0.178107        0.727416       -0.563202       -1.075975        0.992855        0.058341        0.558735        1.269520       -0.244153        2.763264e-01    2.522819       -0.151013        0.430480       0.0              0.430480      
1.0              0.479537       -1.153558        0.168112       -0.548784        0.071081       -0.160331        1.013434       -0.726725       -0.072586       -6.472392e-02   -0.246132        1.865645        0.827273       1.0              1.865645      
1.0              0.077861        1.063515        0.117675       -2.106185        0.734054       -0.876549        0.398350       -0.374487        0.120360       -7.774404e-02   -0.081179        0.325708       -0.016161       0.0             -0.016161      
1.0              0.126284        0.003418        1.593008       -0.299546       -0.011852        0.667662        1.045681        0.889025       -0.069082       -1.681198e-02   -0.371220        2.145400        0.766597       0.0              0.766597      
1.0              1.409441       -1.361170        0.050354       -0.544150       -0.418275        1.437771        1.231567       -1.068473       -0.142350       -1.958170e-01   -0.064286        2.339013        0.965884       1.0              2.339013      
1.0             -0.232842       -0.332404        1.139754       -0.548701        1.849217       -0.611710       -0.335551       -1.419238        0.165635       -8.044351e-02    0.743674        1.986357        0.592296       0.0              0.592296      
1.0             -1.497705        0.672771       -0.109627        1.033336       -0.511374       -1.372258        0.397811       -1.049436        0.187364       -1.533033e-01    0.746780        0.050149       -0.124166       0.0             -0.124166      
1.0              0.402403        0.782158        0.497022       -0.307424        0.914867        2.323896        0.177223       -1.483594       -0.019504        2.032845e-02   -0.496647        1.087332        0.481022       1.0              1.087332      
1.0              0.519929        0.755154        1.496742        1.224892        0.769508       -0.466939        1.202860        0.686207       -0.002924        1.780765e-02   -0.271978        2.176425        0.843346       0.0              0.843346      
1.0             -0.170282        0.246708        0.407581        0.052828       -1.278644       -0.032309       -0.386456        0.871640       -0.318587        9.200223e-02    2.127890        0.755897        0.562944       0.0              0.562944      
1.0             -0.283979       -0.005748       -0.748687        0.032423        0.589896        1.805489       -0.764318        0.943407        0.453715        7.439100e-02    1.916005        0.729064        0.374275       0.0              0.374275      
1.0              0.535639       -0.852990        0.122506       -0.438409       -0.302349        0.714974        0.616647        0.401139       -0.061803        6.598757e-02   -1.578228        1.723424        0.898476       1.0              1.723424      
1.0             -0.166621       -1.544030       -0.443762       -0.123739        0.679153       -2.471677        0.056483       -0.727058       -0.044915       -1.161711e-01   -0.110274        1.355327        0.644398       0.0              0.644398      
1.0              0.576414       -0.588606       -1.016957        1.045161        0.474498        0.291653       -0.817309       -0.118747       -0.096166        9.913627e-02    0.560350        0.934617        0.819576       1.0              0.934617      
1.0             -0.800229       -0.489081        0.283555        0.182606        0.185904        0.940519        0.190376        0.705998        0.032817       -2.073987e-02   -1.080716        1.092518        0.468073       1.0              1.092518      
1.0             -0.589092        1.166721       -0.601217        0.608887       -0.873399       -1.341070        1.149949        0.396388        0.015501        3.425224e-01    1.475862       -0.328517        0.348592       0.0              0.348592      
