 const           X2              X3              U1              U0              V               Y1              Y0              D               Y             
1.0             -0.556769        0.932170        0.019735        0.131371        0.122468        0.710728        0.492179       0.0              0.492179      
1.0             -0.473897        0.149046       -0.026683       -0.231329        1.264132        0.710305        0.150197       0.0              0.150197      
1.0             -0.711749       -2.568429        0.024309       -0.091008       -0.812317        0.629289        0.231054       1.0              0.629289      
1.0             -0.810843       -0.915397       -0.041818       -0.100723       -1.377693        0.508164        0.196566       1.0              0.508164      
1.0              0.342497        1.205679       -0.109108       -0.085616       -1.556732        1.080978        0.500008       1.0              1.080978      
1.0             -0.478321        0.066512       -0.076330       -0.160876        0.525077        0.658201        0.219544       0.0              0.219544      
1.0             -0.769103        0.883251        0.096247        0.091671       -0.576781        0.669395        0.399396       1.0              0.669395      
1.0              0.037641       -1.154356       -0.039455       -0.081542       -0.492748        0.981436        0.427868       1.0              0.981436      
1.0              0.798422        0.366864        0.126729       -0.065660        0.807294        1.569854        0.633946       0.0              0.633946      
1.0             -0.076357       -1.565035        0.087858       -0.185493        0.327027        1.045480        0.295418       1.0              1.045480      
1.0              0.056366       -0.071594       -0.106931       -0.073103       -1.823619        0.924352        0.440988       1.0              0.924352      
1.0             -0.605424       -0.258929       -0.007926       -0.046186        0.023357        0.656063        0.302458       1.0              0.656063      
1.0             -1.385939        0.173604        0.094132        0.184878        1.097238        0.324935        0.338394       0.0              0.338394      
1.0              0.009495        2.148404        0.019041       -0.017730        1.367043        1.024311        0.484644       0.0              0.484644      
1.0              2.762444       -0.304699       -0.100175       -0.165799        0.376982        2.432982        1.024812       1.0              2.432982      
1.0             -0.190403       -0.995665       -0.116513        0.056895       -0.930016        0.777813        0.509295       1.0              0.777813      
1.0              0.034032        2.272009       -0.068924        0.053132       -0.580601        0.949963        0.561640       1.0              0.949963      
1.0              0.436666       -0.868957       -0.178891        0.097977       -1.634508        1.063458        0.707143       1.0              1.063458      
1.0             -0.996965       -0.317408       -0.135209        0.025751       -0.787866        0.311475        0.276510       1.0              0.311475      
1.0              0.683225       -0.908638       -0.004908       -0.025963        1.143917        1.374282        0.644843       0.0              0.644843      
1.0             -0.113819       -0.619308       -0.036862       -0.000353       -1.860780        0.899968        0.471192       1.0              0.899968      
1.0              0.382363       -0.508473        0.091569       -0.014102        1.755988        1.303781        0.581489       0.0              0.581489      
1.0             -0.610222        0.310419        0.093617       -0.146449        1.292393        0.754944        0.200995       0.0              0.200995      
1.0             -0.722835       -0.682645       -0.072935       -0.095563       -0.787163        0.525892        0.223728       1.0              0.525892      
1.0             -2.587691       -0.796994       -0.083254        0.050159       -0.138195       -0.519422       -0.096764       1.0             -0.519422      
1.0             -3.655996        0.286863        0.068802        0.127329       -0.566432       -0.960275       -0.286670       1.0             -0.960275      
1.0              0.751671       -0.577460       -0.053864       -0.058390       -0.316560        1.363314        0.629528       1.0              1.363314      
1.0              1.421793        0.792495       -0.265284        0.162070       -2.041182        1.523811        1.017518       1.0              1.523811      
1.0             -0.889141        2.208560        0.048904        0.129128       -0.117145        0.555431        0.406843       0.0              0.406843      
1.0              0.131145        1.404742        0.089410        0.128449       -1.755432        1.162196        0.661235       1.0              1.162196      
1.0             -0.442021        0.019924       -0.185160        0.054472       -1.087915        0.569518        0.443967       1.0              0.569518      
1.0              0.468194        1.255414        0.013431        0.003426       -0.272027        1.273279        0.620475       1.0              1.273279      
1.0             -1.713279        0.466812       -0.014559       -0.135768       -0.023706        0.034571       -0.064088       1.0              0.034571      
1.0             -0.334819       -1.694031       -0.046269       -0.058103       -1.173079        0.767906        0.358192       1.0              0.767906      
1.0             -0.550222       -1.093446        0.002380       -0.131760        0.600064        0.697007        0.230685       1.0              0.697007      
1.0              1.431394       -0.992171        0.028507       -0.049089        0.239759        1.822931        0.808760       1.0              1.822931      
1.0             -0.598259       -0.764105        0.076952        0.104671        0.957339        0.744918        0.455106       0.0              0.455106      
1.0              0.094243       -0.348368        0.110870       -0.070398        0.977818        1.163175        0.453163       0.0              0.453163      
1.0             -0.411078        0.000899        0.044190        0.042816        0.735605        0.816042        0.440047       0.0              0.440047      
1.0              0.037672       -0.311502       -0.057036       -0.261519        1.585413        0.963872        0.247899       0.0              0.247899      
1.0             -0.138072        0.392589        0.039288        0.065618        0.137674        0.962658        0.531100       1.0              0.962658      
1.0             -0.785764        0.860972       -0.071879       -0.084712       -0.932699        0.492022        0.218847       1.0              0.492022      
1.0             -1.149116       -0.619610       -0.139421        0.181920        0.524054        0.222819        0.394641       1.0              0.222819      
1.0              0.492455        1.323215        0.028932        0.015459        1.229855        1.302245        0.638573       0.0              0.638573      
1.0              0.153573        0.873706       -0.073136        0.109080       -0.998519        1.012097        0.647473       1.0              1.012097      
1.0             -0.272468       -0.064202       -0.056525       -0.018555        0.745454        0.792255        0.413328       0.0              0.413328      
1.0              0.533439       -0.125189       -0.087884       -0.240272        0.485707        1.208175        0.393088       0.0              0.393088      
1.0             -0.224087        1.206350        0.110388        0.075439        0.999991        0.986020        0.519417       0.0              0.519417      
1.0             -0.571891       -0.536228        0.090734       -0.086475        0.035282        0.773335        0.270552       1.0              0.773335      
1.0              0.784462       -0.635015       -0.038154        0.033253       -0.559788        1.397222        0.729369       1.0              1.397222      
1.0             -0.611299        0.068470        0.037336       -0.043410        0.973573        0.698065        0.303765       0.0              0.303765      
1.0              0.245184       -0.309110        0.035635       -0.005438        0.610907        1.171713        0.555858       0.0              0.555858      
1.0              1.725876       -0.684479       -0.038813       -0.308324        0.349242        1.919048        0.623145       1.0              1.919048      
1.0              0.616635        0.186825        0.048585       -0.189750        0.734677        1.390818        0.464409       0.0              0.464409      
1.0             -0.757407       -1.122671        0.052270        0.060643       -0.212212        0.631909        0.371292       1.0              0.631909      
1.0              0.581891       -0.837570        0.056773       -0.201118        0.737301        1.379722        0.444355       0.0              0.444355      
1.0             -1.403122       -0.681002        0.049623       -0.149987       -0.717709        0.270890       -0.000767       1.0              0.270890      
1.0             -0.405003        1.896080        0.142745        0.015060       -0.998074        0.917969        0.413809       1.0              0.917969      
1.0              1.303716        0.806224       -0.020506       -0.129739       -1.488544        1.703057        0.696190       1.0              1.703057      
1.0             -0.368069       -1.116184        0.067677        0.047612        0.721207        0.863399        0.455594       1.0              0.863399      
1.0             -0.786479        0.732355       -0.096689        0.024389       -0.226347        0.466815        0.327769       1.0              0.466815      
1.0              0.574990        1.271457       -0.032113       -0.147751        1.242392        1.287006        0.495996       0.0              0.495996      
1.0              0.043244        0.395073       -0.055099        0.000280       -0.969635        0.968901        0.511091       1.0              0.968901      
1.0              0.026945        1.618852        0.004241        0.094524        0.682180        1.019196        0.601260       0.0              0.601260      
1.0              0.044024       -0.242809        0.003607        0.031127       -0.017482        1.028040        0.542133       1.0              1.028040      
1.0             -0.876312        0.774486       -0.038088       -0.044453       -1.251931        0.475559        0.236469       1.0              0.475559      
1.0              1.225522        0.903931        0.019057       -0.016050        0.505632        1.699222        0.790331       0.0              0.790331      
1.0             -0.407148       -0.817803        0.126085        0.062985       -0.058547        0.900118        0.461198       1.0              0.900118      
1.0              0.729659       -1.340900        0.074434       -0.142071        0.769244        1.479395        0.540344       1.0              1.479395      
1.0              0.083538       -0.047064        0.021050        0.116975       -0.389112        1.067413        0.637859       1.0              1.067413      
1.0              0.235576        0.626308       -0.156429        0.001350       -0.210841        0.974316        0.560244       1.0              0.974316      
1.0             -0.270253        0.945160       -0.140659        0.099143       -2.743721        0.709351        0.531580       1.0              0.709351      
1.0             -0.111962        0.645395       -0.020697        0.107348       -1.172875        0.917164        0.579358       1.0              0.917164      
1.0              1.476990       -0.443273       -0.019888       -0.186631       -0.538950        1.799841        0.682616       1.0              1.799841      
1.0              0.212554        1.693996       -0.188052        0.112083       -1.642838        0.929915        0.665222       1.0              0.929915      
1.0             -0.755084       -2.445544       -0.039941        0.115442        0.358424        0.540988        0.426671       1.0              0.540988      
1.0             -1.784795        2.095161       -0.350914        0.035704       -1.786205       -0.341475        0.089506       1.0             -0.341475      
1.0              1.086228       -0.353293       -0.034389        0.021189        1.375606        1.568467        0.792746       0.0              0.792746      
1.0             -0.643104       -0.077612       -0.060215        0.109690       -0.909161        0.582862        0.448914       1.0              0.582862      
1.0             -0.808788        1.069884        0.028542        0.021492        0.725951        0.579665        0.319296       0.0              0.319296      
1.0             -0.118877        0.513160       -0.036905       -0.012656        0.806047        0.897118        0.457624       0.0              0.457624      
1.0             -0.353139       -0.020965        0.093775       -0.057322        0.092117        0.897783        0.354393       1.0              0.897783      
1.0              1.135575       -0.185776        0.060571        0.311905       -0.336933        1.690816        1.095799       1.0              1.690816      
1.0             -1.659468        1.454883        0.055538       -0.152451       -0.229283        0.134534       -0.067318       1.0              0.134534      
1.0             -0.479329        0.715097       -0.171802       -0.008108        0.771451        0.562170        0.372060       0.0              0.372060      
1.0              0.189786        0.137024        0.101833        0.047766        0.596647        1.207164        0.595212       0.0              0.595212      
1.0              0.595228        0.269152       -0.086013       -0.076982       -0.281399        1.244338        0.571825       1.0              1.244338      
1.0              0.455119       -2.108948       -0.003840        0.103403       -1.212074        1.248751        0.717183       1.0              1.248751      
1.0             -0.949811       -1.237444        0.188411       -0.142810        0.838430        0.661266        0.119737       1.0              0.661266      
1.0              0.773496       -1.883066       -0.169755        0.052301       -1.064923        1.259535        0.745675       1.0              1.259535      
1.0             -0.890288        1.090506       -0.179707        0.113641       -0.372213        0.326183        0.391069       1.0              0.326183      
1.0             -1.265364       -0.622399       -0.006505        0.168460       -1.483574        0.291219        0.352120       1.0              0.291219      
1.0             -0.093301        0.759378        0.193996       -0.019274        2.576421        1.142214        0.457401       0.0              0.457401      
1.0              0.029819       -0.986863        0.030628       -0.172747        0.601842        1.047177        0.334708       1.0              1.047177      
1.0             -1.558832       -0.091177        0.044888        0.062714       -0.697651        0.179736        0.173006       1.0              0.179736      
1.0              1.136901       -0.041556       -0.006940       -0.045518        0.758110        1.624040        0.738708       0.0              0.738708      
1.0              0.462858        0.780813       -0.059134       -0.005541       -0.644935        1.197752        0.610174       1.0              1.197752      
1.0             -0.942844        1.102757       -0.066648       -0.122884       -0.137713        0.410074        0.141405       1.0              0.410074      
1.0             -1.214000        0.307509        0.010564        0.027667        0.833687        0.336794        0.224167       0.0              0.224167      
1.0              0.244980       -1.764253        0.111799       -0.025334        0.123428        1.247763        0.535911       1.0              1.247763      
1.0              0.445979        0.270170        0.072289        0.084865        0.419821        1.319807        0.696360       0.0              0.696360      
1.0              0.192882        0.656015       -0.087068        0.179090       -1.328982        1.019981        0.727310       1.0              1.019981      
1.0             -1.468769       -0.017712       -0.079271       -0.066932       -1.302255        0.105563        0.065875       1.0              0.105563      
1.0             -0.324160        0.256026        0.007185       -0.040174       -1.767588        0.827276        0.378787       1.0              0.827276      
1.0             -1.790106        0.611927        0.018504       -0.071032        0.938554        0.024995       -0.018559       0.0             -0.018559      
1.0              0.086562       -0.583122       -0.034126       -0.019422        0.613828        1.013915        0.502219       0.0              0.502219      
1.0              0.185555        1.315810       -0.009178        0.108490       -0.927191        1.093806        0.654879       1.0              1.093806      
1.0              0.806110        0.595579        0.058852       -0.075165        0.737142        1.506243        0.626363       0.0              0.626363      
1.0             -1.325683        1.043695        0.047017       -0.156315       -0.103012        0.311263        0.012264       1.0              0.311263      
1.0             -0.294519       -0.951026        0.135884        0.125174        0.496421        0.972426        0.551545       1.0              0.972426      
1.0              0.072466        1.109021        0.187381        0.005684        1.805398        1.227600        0.523801       0.0              0.523801      
1.0             -1.121589        2.064868        0.052199        0.068836        0.323711        0.429717        0.288439       0.0              0.288439      
1.0             -0.579927       -0.184022       -0.107566       -0.012250       -1.443468        0.570574        0.342768       1.0              0.570574      
1.0             -0.210425       -0.863694        0.055403       -0.020135        1.715106        0.938617        0.427259       0.0              0.427259      
1.0              0.601384        1.675297       -0.041830        0.010579        0.004454        1.291938        0.660925       0.0              0.660925      
1.0             -1.086247       -2.027100       -0.169800        0.083025       -1.067126        0.227332        0.311463       1.0              0.227332      
1.0              0.036991       -0.931922       -0.058721       -0.059840       -1.003110        0.961808        0.449408       1.0              0.961808      
1.0             -1.285235        0.317651        0.086858       -0.016322        1.427982        0.373553        0.162369       0.0              0.162369      
1.0              0.663200        2.183202       -0.046763        0.127657       -0.065468        1.321312        0.793457       0.0              0.793457      
1.0             -0.106032        0.962460       -0.010716       -0.084287        1.541285        0.930436        0.389205       0.0              0.389205      
1.0             -1.970619       -0.379694        0.088172        0.163479       -1.369055       -0.005521        0.170824       1.0             -0.005521      
1.0             -1.073567       -1.502645        0.022067       -0.058130        0.665114        0.426237        0.173478       1.0              0.426237      
1.0              1.513885        1.163446        0.038486       -0.025216       -0.419102        1.878692        0.853255       1.0              1.878692      
1.0             -0.658719       -1.039669       -0.022976       -0.007738        0.242098        0.611435        0.327583       1.0              0.611435      
1.0             -0.032620        0.655598        0.048463       -0.027848        0.611978        1.030359        0.463997       0.0              0.463997      
1.0             -0.442726        1.620097       -0.121462        0.068588        0.390524        0.632826        0.457906       0.0              0.457906      
1.0             -1.531631        1.167051       -0.244491       -0.043178       -0.297124       -0.094546        0.073914       1.0             -0.094546      
1.0              1.214031       -1.176953        0.091684        0.036787       -0.399278        1.765471        0.840295       1.0              1.765471      
1.0             -0.135657       -1.030366       -0.117133        0.111437       -1.259956        0.807578        0.577523       1.0              0.807578      
1.0              0.628410       -1.595692        0.156734        0.019218       -0.051020        1.505502        0.676320       1.0              1.505502      
1.0              1.385065       -2.598247       -0.044533        0.159939       -0.239209        1.724178        1.006206       1.0              1.724178      
1.0             -2.418635        0.536245        0.037987        0.067268       -1.018192       -0.304355       -0.037391       1.0             -0.304355      
1.0              1.627402       -0.459404        0.093280       -0.138886        1.017358        1.996488        0.767965       0.0              0.767965      
1.0              0.744313       -0.507855        0.089821        0.058742        1.022187        1.502914        0.744820       0.0              0.744820      
1.0             -0.204971       -0.340972       -0.191601       -0.032239       -1.778014        0.694640        0.416519       1.0              0.694640      
1.0              1.717931       -0.611578        0.228200        0.026467        1.942718        2.181652        0.955950       0.0              0.955950      
1.0              1.882800        2.512532       -0.064458        0.038993        0.245555        1.980495        1.009693       0.0              1.009693      
1.0              0.925482        1.250943        0.083593        0.101514        0.215414        1.597236        0.832884       0.0              0.832884      
1.0             -1.559407       -0.207207       -0.032347       -0.126057       -0.124112        0.102182       -0.015909       1.0              0.102182      
1.0             -0.287937        0.611291       -0.016122       -0.068302       -0.306614        0.824073        0.359714       1.0              0.824073      
1.0              1.179512       -0.234669       -0.006866       -0.014788       -1.730627        1.647763        0.780089       1.0              1.647763      
1.0              0.263183       -0.326465       -0.185891       -0.006444       -1.334878        0.960176        0.559352       1.0              0.960176      
1.0              1.147671        0.018782        0.003802       -0.146083        0.390693        1.640759        0.640835       0.0              0.640835      
1.0              0.662834        0.086038       -0.033355        0.091611       -0.528944        1.334518        0.757320       1.0              1.334518      
1.0              0.792644       -1.353664       -0.073136        0.058396       -1.323063        1.366781        0.756557       1.0              1.366781      
1.0             -0.138638        0.003993        0.026705        0.143554        0.084928        0.949761        0.608895       1.0              0.949761      
1.0             -1.547763        0.184079        0.246481       -0.048669        1.004761        0.387473        0.064390       0.0              0.064390      
1.0              0.835925        0.490765       -0.036406        0.025237       -0.478707        1.427532        0.734218       1.0              1.427532      
1.0             -1.365250        0.425151        0.081644        0.159951        0.458585        0.323930        0.318638       0.0              0.318638      
1.0             -1.406202       -0.837068       -0.154288       -0.062689       -1.147507        0.065269        0.085760       1.0              0.065269      
1.0              0.825941        0.831955       -0.090385       -0.056032        0.776085        1.368012        0.650453       0.0              0.650453      
1.0             -0.690541       -0.068864       -0.084262       -0.179687       -0.149075        0.532487        0.147677       1.0              0.532487      
1.0              0.131021       -1.169762        0.080342        0.012745        1.052368        1.153059        0.545500       0.0              0.545500      
1.0             -0.801708        0.021091       -0.058765        0.182362       -1.251573        0.496287        0.481935       1.0              0.496287      
1.0             -0.693864       -2.483208       -0.114633       -0.095545       -0.364081        0.500272        0.230990       1.0              0.500272      
1.0              0.627664       -1.092281       -0.025702       -0.133151       -0.615839        1.322652        0.523765       1.0              1.322652      
1.0             -0.422735        0.167669       -0.013323        0.093592       -0.501768        0.752059        0.487908       1.0              0.752059      
1.0             -0.522258        0.270177       -0.097988       -0.294570        1.525557        0.612159        0.074866       0.0              0.074866      
1.0             -1.267979        0.534510       -0.083798       -0.028278       -1.483505        0.212473        0.154727       1.0              0.212473      
1.0              0.277799       -0.227744       -0.064823       -0.030566       -0.929580        1.089356        0.538884       1.0              1.089356      
1.0              0.841840        2.071844       -0.121346        0.034390        0.503083        1.345875        0.744850       0.0              0.744850      
1.0              2.315687       -1.370790        0.020379        0.125827       -0.727479        2.305585        1.204748       1.0              2.305585      
1.0             -0.878910       -0.937994       -0.000177        0.077917       -0.380158        0.512028        0.358190       1.0              0.512028      
1.0              1.544297        0.563921        0.143147        0.176501       -0.361888        2.000231        1.062575       1.0              2.000231      
1.0             -0.561145        1.396546        0.020633       -0.078245        0.775668        0.709198        0.281469       0.0              0.281469      
1.0             -0.398194        1.193954       -0.162650        0.008368       -0.579301        0.616352        0.408819       1.0              0.616352      
1.0             -1.757463        0.867904       -0.026272       -0.080087        0.318336       -0.001664       -0.019453       0.0             -0.019453      
1.0              0.774831       -0.642330        0.021293        0.079848        0.805086        1.451325        0.773556       0.0              0.773556      
1.0              1.519311       -0.089222       -0.245742        0.022815       -0.341132        1.597476        0.902642       1.0              1.597476      
1.0              0.238679       -0.414528        0.146188        0.125660        0.814632        1.278655        0.685330       0.0              0.685330      
1.0              1.096783        0.111543       -0.019769       -0.058516        0.856360        1.588945        0.715680       0.0              0.715680      
1.0             -1.645600        0.441806       -0.047397       -0.005367       -0.288461        0.039295        0.083233       1.0              0.039295      
1.0             -0.584438       -0.279236       -0.061812        0.056552       -0.764251        0.613826        0.410442       1.0              0.613826      
1.0             -0.988886       -0.152645        0.092726        0.016781        1.283490        0.543894        0.269559       0.0              0.269559      
1.0             -1.062152       -0.403474       -0.134598       -0.028074       -2.222856        0.275907        0.206388       1.0              0.275907      
1.0             -0.179235       -0.253516       -0.161466        0.055633       -0.535687        0.739059        0.510825       1.0              0.739059      
1.0             -0.449985       -1.421566        0.160559        0.007593        0.694245        0.910817        0.395097       1.0              0.910817      
1.0             -1.458601       -1.221645       -0.155846       -0.135967       -0.471278        0.034630       -0.000617       1.0              0.034630      
1.0             -0.673499       -2.062359        0.036190       -0.135959       -0.674915        0.662398        0.195666       1.0              0.662398      
1.0             -0.779152        0.737227        0.003855        0.064677        0.324119        0.571425        0.369889       0.0              0.369889      
1.0              0.515494        0.894464        0.070105       -0.089393        0.847721        1.356204        0.539481       0.0              0.539481      
1.0              0.380489       -0.053199       -0.120574       -0.024370        0.290044        1.090598        0.570752       1.0              1.090598      
1.0             -0.416595       -0.369514       -0.022372       -0.037518       -0.263600        0.746418        0.358333       1.0              0.746418      
1.0             -1.300214        1.336234       -0.021181        0.007273       -0.667693        0.257200        0.182219       1.0              0.257200      
1.0             -0.762015        0.377994        0.028508       -0.029301       -0.487582        0.605590        0.280195       1.0              0.605590      
1.0             -0.504671        0.834016       -0.115845        0.143452        0.075786        0.604062        0.517284       0.0              0.517284      
1.0              0.417321       -0.095777        0.045531       -0.066251        0.010902        1.277144        0.538079       1.0              1.277144      
1.0             -1.061221       -0.342237        0.021314       -0.052259       -0.797702        0.432337        0.182436       1.0              0.432337      
1.0             -1.914998        1.399986        0.097204        0.103880        0.016876        0.034380        0.125130       0.0              0.125130      
1.0              0.888961       -1.719566        0.032839       -0.056405        0.084181        1.526213        0.665835       1.0              1.526213      
1.0              0.560026       -0.744179        0.031672       -0.089058       -0.910368        1.342487        0.550949       1.0              1.342487      
1.0              0.059901        0.362209        0.025900       -0.002413        0.052930        1.059145        0.512562       1.0              1.059145      
1.0             -0.093704       -0.314433        0.064641       -0.029955        0.231621        1.012635        0.446619       1.0              1.012635      
1.0              0.525813        0.884914        0.010860        0.136307       -0.078995        1.302686        0.767760       1.0              1.302686      
1.0             -0.345871       -0.318693        0.031178        0.022966        0.484722        0.839219        0.436498       1.0              0.839219      
1.0             -1.708069       -1.334555       -0.008561       -0.112848       -0.763059        0.043460       -0.039865       1.0              0.043460      
1.0              0.218241       -1.134141        0.060406        0.143203       -0.724787        1.181530        0.697764       1.0              1.181530      
1.0             -0.053587        0.670201       -0.141580       -0.006856        0.442344        0.828679        0.479748       0.0              0.479748      
1.0             -0.980011       -0.934581       -0.062188        0.140178       -0.685687        0.393906        0.395175       1.0              0.393906      
1.0             -0.675690       -1.210428        0.262250        0.135299        0.303170        0.887242        0.466376       1.0              0.887242      
1.0             -0.204065        0.833499        0.074239        0.134154        1.948494        0.960983        0.583138       0.0              0.583138      
1.0              2.554712       -2.020091       -0.173151       -0.070398       -1.574146        2.244714        1.068280       1.0              2.244714      
1.0             -0.147451        0.312374       -0.127838       -0.007560       -0.767463        0.790327        0.455577       1.0              0.790327      
1.0              0.307746       -0.401659       -0.242294        0.033264       -1.200283        0.928505        0.610200       1.0              0.928505      
1.0             -0.664898        1.106085        0.081973        0.066585       -0.393985        0.712955        0.400360       1.0              0.712955      
1.0             -0.247228        0.181342        0.016600        0.016151       -1.684660        0.879389        0.454344       1.0              0.879389      
1.0             -0.947309       -0.008817        0.064203        0.118581        0.232327        0.538447        0.381753       1.0              0.538447      
1.0             -0.228636        0.457944       -0.084287        0.114231       -1.082323        0.788821        0.557072       1.0              0.788821      
1.0             -0.538520        0.374292       -0.000442        0.021307        0.326290        0.700680        0.386677       0.0              0.386677      
1.0              0.194800        1.526283       -0.176095        0.086529       -0.637578        0.932019        0.635229       1.0              0.932019      
1.0             -0.082081       -0.559654        0.034784       -0.045813        0.411573        0.989229        0.433667       1.0              0.989229      
1.0              1.575003        0.049418       -0.093334        0.028303       -1.503197        1.780792        0.922054       1.0              1.780792      
1.0             -1.005862        1.535199        0.205414        0.055539        1.564845        0.647161        0.304074       0.0              0.304074      
1.0             -0.030759        0.484023        0.011825       -0.038797        1.801818        0.994754        0.453513       0.0              0.453513      
1.0             -1.264290        0.351789        0.067378       -0.076171       -1.536649        0.365697        0.107757       1.0              0.365697      
1.0              1.048312        0.369606        0.104235        0.003478        0.002192        1.686048        0.765556       1.0              1.686048      
1.0             -1.620624        1.157701       -0.038496       -0.069902       -0.531366        0.062057        0.024942       1.0              0.062057      
1.0             -1.229808       -0.837539       -0.068553        0.021392       -0.900168        0.248904        0.213940       1.0              0.248904      
1.0             -0.770042       -0.091467       -0.039501       -0.013794       -0.924329        0.533126        0.293696       1.0              0.533126      
1.0              0.102666        0.231897       -0.079530        0.011797       -1.122709        0.977450        0.537464       1.0              0.977450      
1.0              0.359565        3.417246       -0.045648       -0.001248       -1.281730        1.153911        0.588643       1.0              1.153911      
1.0              0.314325        0.784615       -0.104351        0.078201       -0.528958        1.070100        0.656782       1.0              1.070100      
1.0              1.558029       -2.023478       -0.036806        0.074828       -0.465802        1.827900        0.964335       1.0              1.827900      
1.0             -0.356557       -0.742706        0.071578        0.003177        0.263132        0.873688        0.414037       1.0              0.873688      
1.0             -0.748585        0.325859       -0.118341        0.157101        0.749717        0.466194        0.469955       0.0              0.469955      
1.0             -1.801204       -0.993411        0.149784       -0.249419        2.214233        0.150116       -0.199720       0.0             -0.199720      
1.0              0.368188        1.311882        0.041720       -0.053163       -0.003419        1.246064        0.538884       0.0              0.538884      
1.0             -0.229058        1.363672        0.091032        0.114901        0.037155        0.963905        0.557637       0.0              0.557637      
1.0             -0.617110       -0.200353       -0.092833        0.086797       -0.252135        0.564671        0.432520       1.0              0.564671      
1.0             -1.812253        1.260735        0.045135        0.186407        0.442991        0.039334        0.233344       0.0              0.233344      
1.0              0.710977        0.800936        0.124405       -0.083065        1.631628        1.518997        0.594679       0.0              0.594679      
1.0             -2.247629       -0.270893       -0.122741       -0.045545       -0.379297       -0.370175       -0.107452       1.0             -0.370175      
1.0             -0.930517       -0.324073       -0.084742       -0.053180        1.040313        0.398821        0.214191       0.0              0.214191      
1.0              0.153638       -0.851557       -0.159069        0.095029        0.473867        0.926200        0.633439       1.0              0.926200      
1.0             -0.406716       -0.663604       -0.055287       -0.145086        0.037507        0.718985        0.253235       1.0              0.718985      
1.0              2.434528       -0.173912       -0.122565        0.012054       -0.410702        2.228598        1.120686       1.0              2.228598      
1.0              0.108586       -0.635531        0.111328        0.017111        0.015055        1.171593        0.544257       1.0              1.171593      
1.0              1.909597       -0.074432       -0.076720        0.010442       -0.287236        1.983107        0.987842       1.0              1.983107      
1.0             -0.796645       -0.793523       -0.139863        0.160648       -1.599888        0.417999        0.461487       1.0              0.417999      
1.0             -0.799495        0.280406       -0.013176        0.145472       -0.289432        0.543104        0.445598       1.0              0.543104      
1.0              0.955295        0.353326       -0.066490        0.042477        0.628531        1.463699        0.781301       0.0              0.781301      
1.0             -1.409761        0.644674       -0.032130        0.119602       -0.614651        0.185453        0.267162       1.0              0.185453      
1.0             -0.570529        0.189720        0.099375       -0.108205        0.201405        0.782731        0.249163       1.0              0.782731      
1.0              0.368170        0.460852        0.089050       -0.003657        1.188917        1.293385        0.588386       0.0              0.588386      
1.0             -0.249723        1.902547        0.120313       -0.059295        1.430441        0.981717        0.378274       0.0              0.378274      
1.0              0.345745        0.019624        0.029703        0.117912        0.729984        1.221592        0.704348       0.0              0.704348      
1.0             -0.620891       -0.018054       -0.011372       -0.124861       -0.478902        0.644034        0.219917       1.0              0.644034      
1.0              0.057429       -1.764395       -0.078013        0.043136        0.657437        0.953860        0.557493       1.0              0.953860      
1.0              0.799838        0.389939        0.031016       -0.020940       -0.694202        1.474926        0.679019       1.0              1.474926      
1.0             -0.290589       -0.234401       -0.136684       -0.084061       -1.387603        0.702039        0.343292       1.0              0.702039      
1.0              0.769126        1.396353       -0.088906       -0.132604       -0.599899        1.337959        0.559678       1.0              1.337959      
1.0              2.108622        0.561753       -0.004388        0.070820       -0.246104        2.165898        1.097976       1.0              2.165898      
1.0             -0.394059       -1.306963        0.046196       -0.095116       -0.027448        0.827493        0.306369       1.0              0.827493      
1.0              0.245197        1.246956       -0.000344        0.028138       -1.144692        1.135740        0.589437       1.0              1.135740      
1.0              0.689805       -0.368476       -0.069324       -0.072353       -1.152045        1.313517        0.600098       1.0              1.313517      
1.0              0.586856       -0.741900       -0.144151       -0.045282        0.631654        1.181554        0.601432       1.0              1.181554      
1.0              0.084689        1.134534        0.106975       -0.052806        0.642914        1.153977        0.468366       0.0              0.468366      
1.0              1.908227       -1.382636       -0.135896       -0.066769       -0.728805        1.923170        0.910287       1.0              1.923170      
1.0              0.967652        0.474632        0.135835       -0.066655        1.870659        1.672882        0.675258       0.0              0.675258      
1.0             -0.246778       -1.225218        0.000291        0.007955        1.392518        0.863329        0.446261       0.0              0.446261      
1.0              0.304050       -1.752273        0.146128        0.075735        0.856318        1.314875        0.651747       1.0              1.314875      
1.0              2.283327        1.472362       -0.170735        0.028428       -0.424496        2.096511        1.099259       1.0              2.096511      
1.0              0.022299        0.200543       -0.117864        0.101239       -1.979248        0.894512        0.606814       1.0              0.894512      
1.0              0.900370        0.807837       -0.051670        0.037511        0.012411        1.448036        0.762603       1.0              1.448036      
1.0              0.542687       -1.056005       -0.085863       -0.191237        0.904200        1.215328        0.444434       0.0              0.444434      
1.0             -0.531641        0.502005        0.150798        0.122316        0.243743        0.855738        0.489406       0.0              0.489406      
1.0              0.332529        0.094169        0.080675        0.110101       -0.651158        1.265229        0.693233       1.0              1.265229      
1.0             -0.914463       -0.463297       -0.043983        0.012585       -1.130187        0.448490        0.283970       1.0              0.448490      
1.0             -1.570713       -0.946921        0.024960        0.027300       -0.241374        0.153214        0.134622       1.0              0.153214      
1.0             -0.527065        2.266658       -0.060280       -0.020703       -0.865885        0.647199        0.347531       1.0              0.647199      
